Name,Alias,Title
DL Chicken,dl-chicken-new-westminster,Chicken Shop
Pho 99,pho-99-surrey-2,Vietnamese
Boston Pizza,boston-pizza-surrey-4,Pizza
Stacked Pancake & Breakfast House,stacked-pancake-and-breakfast-house-langley-township,Breakfast & Brunch
Second Home Curry Takeout,second-home-curry-takeout-surrey,Indian
Krishnas Curry & Crepes House,krishnas-curry-and-crepes-house-surrey,Indian
Apna Chaat House,apna-chaat-house-surrey,Indian
Republica Coffee Roasters Cloverdale,republica-coffee-roasters-cloverdale-surrey,Coffee & Tea
Roadhouse Grille,roadhouse-grille-surrey,Canadian (New)
Donair Zone,donair-zone-white-rock-2,Mediterranean
Pho Queen,pho-queen-surrey,Vietnamese
Lighthouse restaurant,lighthouse-restaurant-surrey,Indian
Morgans Restaurant and Wine Bar,morgans-restaurant-and-wine-bar-surrey,Wine Bars
Al & Jan's Fish & Chips,al-and-jans-fish-and-chips-surrey,Seafood
Vlassis Souvlaki & Greek Taverna,vlassis-souvlaki-and-greek-taverna-surrey-2,Greek
Hunger Strike By Brown Touch,hunger-strike-by-brown-touch-langley,Indian
Scotts Landing Fish and Chips,scotts-landing-fish-and-chips-surrey,Fish & Chips
Onyx Steakhouse & Lounge,onyx-steakhouse-and-lounge-white-rock,Steakhouses
Rvegan Tour,rvegan-tour-surrey,Food Delivery Services
Satya Asha,satya-asha-surrey-2,Indian
Noodles To Go,noodles-to-go-new-westminster,Noodles
Chatora's,chatoras-surrey,Indian
Earls Kitchen + Bar,earls-kitchen-bar-surrey,Canadian (New)
Porto Fino Express,porto-fino-express-surrey-3,Italian
Quesada Burritos & Tacos,quesada-burritos-and-tacos-surrey-4,Mexican
Viet Houng Asian Flavor Deli,viet-houng-asian-flavor-deli-surrey,Vietnamese
Cafe Mellow,cafe-mellow-langley-township,Cafes
U R Restaurant,u-r-restaurant-surrey,Middle Eastern
Royal Paan,royal-paan-surrey,Indian
Stomping Grounds,stomping-grounds-pitt-meadows-4,Cafes
The Keg Steakhouse Bar - Morgan Creek,the-keg-steakhouse-bar-morgan-creek-surrey-4,Bars
Dublin Crossing Irish Pub,dublin-crossing-irish-pub-surrey,Irish
Chands,chands-delta-2,Chinese
Elvis Pizza,elvis-pizza-surrey,Pizza
Bubble Waffle Cafe,bubble-waffle-cafe-surrey,Waffles
Tasty Donair,tasty-donair-delta,Donairs
Quesada Burritos & Tacos,quesada-burritos-and-tacos-surrey-5,Mexican
Zaiqa Halal Bbq Restaurant,zaiqa-halal-bbq-restaurant-surrey,Indian
Akasiaa Garden of Korean Taste,akasiaa-garden-of-korean-taste-surrey,Korean
WTF Burger & Fries,wtf-burger-and-fries-langley,Burgers
Papa Johns Pizza,papa-johns-pizza-langley-2,Pizza
Kami Sushi,kami-sushi-surrey,Japanese
Nila Dosa & Curry,nila-dosa-and-curry-surrey,Indian
Brownvibe Cafe,brownvibe-cafe-surrey,Cafes
Taverna Greka Restaurant,taverna-greka-restaurant-new-westminster,Greek
Syrian Gourmet,syrian-gourmet-surrey,Desserts
The Fish Net Seafood Restaurant,the-fish-net-seafood-restaurant-surrey,Seafood
Mummy Di Rasoi Tiffin Service,mummy-di-rasoi-tiffin-service-surrey,Food Delivery Services
WAG Washington Avenue Grill,wag-washington-avenue-grill-white-rock,American
Sushi & Roll,sushi-and-roll-surrey,Japanese
Damiko Sushi,damiko-sushi-surrey,Japanese
Ming Fung Restaurant,ming-fung-restaurant-surrey,Chinese
Pho Stanley Restaurant,pho-stanley-restaurant-delta,Vietnamese
Pizza Hut,pizza-hut-surrey-14,Pizza
Nagoya Sushi,nagoya-sushi-surrey-2,Japanese
Little Greek Restaurant,little-greek-restaurant-surrey,Greek
Miraku Japanese Restaurant,miraku-japanese-restaurant-langley,Japanese
The Roadrunner Restaurant,the-roadrunner-restaurant-langley,Breakfast & Brunch
Duffey's Sports Grill,duffeys-sports-grill-surrey,Canadian (New)
Popeyes Louisiana Kitchen,popeyes-louisiana-kitchen-surrey-4,Fast Food
Pepperoni Cafe Pizzeria & Eatery,pepperoni-cafe-pizzeria-and-eatery-surrey,Pizza
Pho 777 Vietnamese Restaurant,pho-777-vietnamese-restaurant-white-rock,Vietnamese
Cockney Kings Fish & Chips,cockney-kings-fish-and-chips-new-westminster-2,Fish & Chips
Masala Boyz Indian Lounge & Bar,masala-boyz-indian-lounge-and-bar-langley,Indian
Veerji,veerji-surrey,Indian
Indigo Cafe,indigo-cafe-surrey,Cafes
Stefanos Restaurant,stefanos-restaurant-new-westminster,Greek
Todai Sushi,todai-sushi-delta-4,Japanese
Chipotle Mexican Grill - Coming Soon,chipotle-mexican-grill-coming-soon-surrey-3,Mexican
Amritsari Chaat Bhandar,amritsari-chaat-bhandar-surrey,Indian
Lucky Horse Restaurant,lucky-horse-restaurant-surrey,Chinese
Popular Pizza,popular-pizza-surrey-2,Pizza
Fleetwood Sushi,fleetwood-sushi-surrey-2,Japanese
Steven's Cocktail Corner Bar + Kitchen,stevens-cocktail-corner-bar-kitchen-langley,Comfort Food
JAV'S Kaldero Authentic Filipino Cuisine,javs-kaldero-authentic-filipino-cuisine-surrey,Filipino
Chicago's Pizza Twist,chicagos-pizza-twist-surrey-7,Pizza
Fresgo Inn Restaurant,fresgo-inn-restaurant-surrey,Diners
Bento Sushi,bento-sushi-delta,Sushi Bars
Rozzini's Restaurant,rozzinis-restaurant-new-westminster,Greek
Donair & Kebab Extreme Shawarma Restaurant,donair-and-kebab-extreme-shawarma-restaurant-surrey,Middle Eastern
Loz Takos,loz-takos-langley-4,Mexican
Tomu Sushi Japanese Restaurant,tomu-sushi-japanese-restaurant-surrey-2,Japanese
Yamako Japanese Restaurant,yamako-japanese-restaurant-surrey,Japanese
The Railway Cafe,the-railway-cafe-surrey,Comfort Food
Golden Medal Restaurant,golden-medal-restaurant-langley,Chinese
strEATS,streats-langley-2,Mexican
Alebi African Cuisine,alebi-african-cuisine-surrey,African
Jan's On the Beach,jans-on-the-beach-white-rock-2,Breakfast & Brunch
Cosmos Restaurant,cosmos-restaurant-white-rock,Greek
Church's Chicken,churchs-chicken-surrey-6,Fast Food
Showshaa - The Modern Taproom,showshaa-the-modern-taproom-surrey-2,Indian
Di Reggae Cafe,di-reggae-cafe-surrey,Caribbean
Shahrazad,shahrazad-langley,Middle Eastern
The Great Pizza,the-great-pizza-surrey,Pizza
Boomy's Diner,boomys-diner-surrey,Diners
Andreas Restaurant,andreas-restaurant-langley,Steakhouses
Boston Pizza,boston-pizza-surrey-7,Pizza
Ban Chok Dee Thai Cuisine-Maple Ridge,ban-chok-dee-thai-cuisine-maple-ridge-maple-ridge-2,Thai
India Chaat House and Restaurant,india-chaat-house-and-restaurant-white-rock,Indian
Sweets 64,sweets-64-surrey,Indian
Little India,little-india-white-rock,Indian
Camy's Pizza,camys-pizza-langley,Pizza
Pho Newton,pho-newton-surrey,Vietnamese
Auntie's Canteen,aunties-canteen-new-westminster,Food Delivery Services
Pho Angkor Noodle House,pho-angkor-noodle-house-new-westminster,Vietnamese
Firecrust,firecrust-langley,Pizza
Massawa Restaurant,massawa-restaurant-new-westminster,Ethiopian
Redbeef Noodle Express,redbeef-noodle-express-new-westminster,Noodles
Sahota's Live Grill,sahotas-live-grill-surrey,Indian
Taqueria Playa Tropical,taqueria-playa-tropical-new-westminster,Mexican
Nordel Sushi,nordel-sushi-surrey,Japanese
Indian Haveli,indian-haveli-surrey-2,Indian
Donair Hut,donair-hut-langley,Greek
Chicko Chicken Korean Style,chicko-chicken-korean-style-pitt-meadows,Korean
Ocean Park Pizza & Steak House,ocean-park-pizza-and-steak-house-brookswood,Italian
China Village Restaurant,china-village-restaurant-surrey,Chinese
Ustaad G Indian Cuisine,ustaad-g-indian-cuisine-surrey-2,Indian
Desi Bites,desi-bites-surrey,Indian
Chutneys Indian Grill,chutneys-indian-grill-surrey,Indian
Co Chau,co-chau-new-westminster,Vietnamese
Dhaliwal's Lounge,dhaliwals-lounge-surrey,Indian
Fast Donair and Falafel,fast-donair-and-falafel-surrey,Donairs
Pho Canada,pho-canada-surrey,Vietnamese
Kumare Restaurant & Bakery,kumare-restaurant-and-bakery-delta,Filipino
Match Eatery & Public House,match-eatery-and-public-house-new-westminster,Canadian (New)
Subway,subway-surrey-7,Sandwiches
LA Tandoori,la-tandoori-surrey,Indian
Everbean Cafe,everbean-cafe-surrey,Coffee & Tea
Jaipur Indian Cuisine,jaipur-indian-cuisine-surrey,Indian
Golden Medal Restaurant,golden-medal-restaurant-surrey,Chinese
XI YU Restaurant,xi-yu-restaurant-surrey,Chinese
The Boathouse Restaurant,the-boathouse-restaurant-new-westminster,Seafood
Aggarwal Sweets,aggarwal-sweets-surrey,Indian
Thali Sweets & Grill,thali-sweets-and-grill-surrey,Indian
Sushi Mori,sushi-mori-surrey,Japanese
Victory Coffee + Kitchen,victory-coffee-kitchen-langley-township,Coffee & Tea
Nando's Peri-Peri,nandos-peri-peri-surrey-4,Portuguese
Pakwan,pakwan-surrey,Indian
104 Sushi & Co,104-sushi-and-co-surrey,Japanese
Dudes Coffee House,dudes-coffee-house-surrey,Coffee & Tea
Punjabi Tadka Pick & Go,punjabi-tadka-pick-and-go-surrey,Indian
Obanhmi,obanhmi-langley-city,Sandwiches
Café 8,café-8-white-rock,Cafes
Harbin Red Sausage,harbin-red-sausage-surrey,Chinese
Desh Punjab Sweets & Restaurant,desh-punjab-sweets-and-restaurant-surrey,Indian
Tastefully Yours By Jeff,tastefully-yours-by-jeff-surrey,Cafes
Spent Grounds,spent-grounds-surrey,Coffee Roasteries
Golden Samosa Bakery,golden-samosa-bakery-surrey-2,Indian
A&W,a-and-w-surrey-8,Fast Food
Clancy's Tea Cosy,clancys-tea-cosy-white-rock,Coffee & Tea
Super Vege Pizza,super-vege-pizza-surrey,Pizza
The Mad Italian Pizza & Pints,the-mad-italian-pizza-and-pints-langley-township-2,Pizza
Famoso Neapolitan Pizzeria,famoso-neapolitan-pizzeria-surrey-4,Pizza
Royal Indian Chef and Sweets,royal-indian-chef-and-sweets-surrey-2,Indian
Tim Hortons,tim-hortons-surrey-7,Coffee & Tea
Domino's Pizza,dominos-pizza-surrey-2,Pizza
Hub Restaurant New West,hub-restaurant-new-west-new-westminster-3,Canadian (New)
Milestones,milestones-surrey-5,Comfort Food
Vadapav Mirchi By Geeta,vadapav-mirchi-by-geeta-new-westminster,Indian
YourOh! Deli,youroh-deli-langley-2,Delis
Bin 101 Wine & Tapas Bar,bin-101-wine-and-tapas-bar-white-rock,Tapas Bars
Neptune Wonton Noodle,neptune-wonton-noodle-surrey,Noodles
Sapphire2bistro,sapphire2bistro-surrey,Cocktail Bars
Nando's Peri-Peri,nandos-peri-peri-surrey-3,Chicken Shop
A&W,a-and-w-surrey,Fast Food
Pasta Polo,pasta-polo-langley,Italian
Shawarma Corner,shawarma-corner-new-westminster,Donairs
Fresh Cup Roastery Café,fresh-cup-roastery-café-surrey-3,Coffee Roasteries
Bangkok Kitchen,bangkok-kitchen-langley,Thai
Denny’s,denny-s-surrey,Breakfast & Brunch
Jokim Kitchen,jokim-kitchen-new-westminster,Vietnamese
Jojo's Chicken Shack,jojos-chicken-shack-surrey,Chicken Wings
Tomato’s,tomato-s-surrey,Desserts
Pho Hillton Restaurant,pho-hillton-restaurant-surrey,Vietnamese
Moonlight Delight,moonlight-delight-surrey,Indian
Abu’s Kitchen,abu-s-kitchen-surrey,Food Delivery Services
Chai Shai,chai-shai-surrey,Food Delivery Services
Chamnamoo Korean Restaurant,chamnamoo-korean-restaurant-langley,Korean
Mirch Masala Indian Cuisine,mirch-masala-indian-cuisine-delta,Indian
Noma Japanese Restaurant,noma-japanese-restaurant-langley,Japanese
Mr. Lunch,mr-lunch-maple-ridge-8,Sandwiches
Red Racer Roadside Diner,red-racer-roadside-diner-surrey,Burgers
Shalimar Paan & Ice Cream Bar,shalimar-paan-and-ice-cream-bar-surrey,Ice Cream & Frozen Yogurt
Royal Oak,royal-oak-surrey,Pizza
fritou,fritou-surrey,Chicken Shop
Butterica Foods,butterica-foods-new-westminster,Indian
Momotaro Japanese Restaurant,momotaro-japanese-restaurant-surrey,Japanese
Galini Greek Kouzina & Grill,galini-greek-kouzina-and-grill-surrey,Greek
HellCrust Pizza - Surrey,hellcrust-pizza-surrey-surrey,Pizza
V Cafe,v-cafe-new-westminster,Vietnamese
Desi Rasoi,desi-rasoi-surrey,Coffee & Tea
Kirin Restaurant,kirin-restaurant-new-westminster,Seafood
Union Latinos Food,union-latinos-food-surrey,Spanish
Blaze Pizza,blaze-pizza-surrey-2,Salad
Boston Pizza,boston-pizza-surrey-5,Pizza
Asian Noodle Island,asian-noodle-island-surrey,Noodles
Pizza Garden,pizza-garden-langley-township,Pizza
The Snappy Corner,the-snappy-corner-white-rock,Convenience Stores
Diamond Sweets Restaurant,diamond-sweets-restaurant-surrey,Indian
Sri Periyava Dosa Bhavan,sri-periyava-dosa-bhavan-surrey,Indian
Kwantlen Pizza and Sweets,kwantlen-pizza-and-sweets-surrey-3,Pizza
Dining Wok Shanghai Restaurant,dining-wok-shanghai-restaurant-white-rock,Chinese
A Kabul Shawarma Donair,a-kabul-shawarma-donair-burnaby,Mediterranean
Ocean Park Pizza & Steak House,ocean-park-pizza-and-steak-house-langley,Pizza
Sanjo Sushi Asian Cuisine,sanjo-sushi-asian-cuisine-new-westminster,Japanese
Pho' 99,pho-99-surrey,Vietnamese
Minori Japanese Restaurant,minori-japanese-restaurant-delta-3,Japanese
Udupi Palace,udupi-palace-surrey-2,Indian
Earl of Sandwich,earl-of-sandwich-langley-township,Sandwiches
Bubble World,bubble-world-new-westminster,Chinese
Yucca Tree Cafe,yucca-tree-cafe-white-rock,Coffee & Tea
The Great Indian Cuisine,the-great-indian-cuisine-surrey-2,Indian
Greek Village,greek-village-delta,Greek
La Conquistadora,la-conquistadora-surrey,Mexican
Pizza Hut,pizza-hut-surrey,Pizza
Trees Cheesecake and Organic Coffee,trees-cheesecake-and-organic-coffee-surrey,Desserts
Pizza 64,pizza-64-surrey-2,Pizza
Navraj Sweets & Restaurant,navraj-sweets-and-restaurant-surrey,Indian
Yoko Sushi & Noodle House,yoko-sushi-and-noodle-house-surrey,Japanese
B&D Authentic Viet Cuisine,b-and-d-authentic-viet-cuisine-burnaby,Vietnamese
White Spot,white-spot-surrey-4,Burgers
DilSe Multi-Cuisine Restaurant,dilse-multi-cuisine-restaurant-surrey,Indian
Noodlebox,noodlebox-langley,Asian Fusion
Ustaad G 76,ustaad-g-76-surrey,Indian
Popeyes Louisiana Kitchen,popeyes-louisiana-kitchen-langley,Fast Food
Whiskey Charlie,whiskey-charlie-pitt-meadows,Cafes
Sinaloa's Mexican Eatery,sinaloas-mexican-eatery-langley,Mexican
Popeyes,popeyes-burnaby,Chicken Wings
WTF Burger & Fries,wtf-burger-and-fries-surrey-2,Burgers
Kaffina Coffee,kaffina-coffee-surrey,Cafes
Swagat Indian Restaurant,swagat-indian-restaurant-surrey,Indian
The Old Spaghetti Factory,the-old-spaghetti-factory-new-westminster,Italian
Jagga Sweet & Cuisine,jagga-sweet-and-cuisine-delta,Indian
Taste of Pho,taste-of-pho-surrey,Vietnamese
Sub Garden,sub-garden-surrey,Sandwiches
Arisu Korean BBQ,arisu-korean-bbq-burnaby,Korean
Bhaia Sweet Shop & Catering,bhaia-sweet-shop-and-catering-surrey,Indian
Ocean Park Pizza & Steak House,ocean-park-pizza-and-steak-house-langley-2,Italian
Cafe Rosen,cafe-rosen-surrey,Coffee & Tea
Artisan Pizza,artisan-pizza-surrey,Pizza
Traditional Nata,traditional-nata-surrey,Mexican
GM Restaurant,gm-restaurant-maple-ridge,Indian
Clover Ridge Pizza,clover-ridge-pizza-surrey,Pizza
Browns Socialhouse Langley Centre,browns-socialhouse-langley-centre-langley-2,Canadian (New)
Hiel Cafe,hiel-cafe-burnaby,Cafes
Watashi Sushi & Kitchen,watashi-sushi-and-kitchen-burnaby,Sushi Bars
Kathmandu Bar & Grill,kathmandu-bar-and-grill-surrey,Himalayan/Nepalese
Bun + Burger,bun-burger-maple-ridge,Burgers
Golden Samosa Bakery,golden-samosa-bakery-surrey,Indian
Sushi Simagoya,sushi-simagoya-new-westminster,Sushi Bars
Mayuri South Indian Cuisine,mayuri-south-indian-cuisine-surrey,Indian
Pak Punjab Sweet & Samosas House,pak-punjab-sweet-and-samosas-house-surrey,Pakistani
Woking Dragon,woking-dragon-langley-township,Chinese
Top In Town Pizza,top-in-town-pizza-surrey,Pizza
Quesada Burritos and Tacos,quesada-burritos-and-tacos-burnaby-3,Fast Food
Triple D African Delicacies,triple-d-african-delicacies-surrey,Caterers
Royal Pacific Restraunt,royal-pacific-restraunt-surrey,Comfort Food
Chicago's Pizza Twist,chicagos-pizza-twist-surrey-6,Pizza
Mr Pickwick's Fish & Chips,mr-pickwicks-fish-and-chips-surrey,Seafood
Osmow's,osmows-surrey,Mediterranean
Lahori Sweets & Restaurant,lahori-sweets-and-restaurant-surrey,Halal
Mary Brown’s,mary-brown-s-surrey,Fast Food
Kwan Kee Noodle House,kwan-kee-noodle-house-surrey,Cantonese
Curry Lounge,curry-lounge-surrey,Indian
The Hide Out Cafe,the-hide-out-cafe-new-westminster,Coffee & Tea
De Dutch,de-dutch-surrey-4,Gluten-Free
Golden Lion Restaurant,golden-lion-restaurant-surrey,Chinese
Luxe Chinese Seafood Restaurant,luxe-chinese-seafood-restaurant-langley,Seafood
Gateway Pizza & Curry,gateway-pizza-and-curry-surrey,Indian
Milestones,milestones-surrey-4,Canadian (New)
Mucho Burrito Fresh Mexican Grill,mucho-burrito-fresh-mexican-grill-surrey-2,Mexican
Sockeye Sushi,sockeye-sushi-surrey-2,Sushi Bars
Finlay's East Beach Cafe,finlays-east-beach-cafe-white-rock,Cafes
Sushi Musa,sushi-musa-langley-city,Japanese
Gratia,gratia-langley,Cafes
Chipotle Mexican Grill - Coming Soon,chipotle-mexican-grill-coming-soon-surrey,Mexican
Victoria Sushi,victoria-sushi-new-westminster,Japanese
Elena's Country Kitchen,elenas-country-kitchen-surrey,Breakfast & Brunch
The Jin sushi,the-jin-sushi-surrey,Japanese
Red Rose Restaurant,red-rose-restaurant-surrey-2,Greek
Sundance Seafoods,sundance-seafoods-surrey-2,Seafood
Gateway Pizza,gateway-pizza-surrey,Pizza
Mary Brown’s Chicken,mary-brown-s-chicken-surrey-2,Chicken Shop
Village Donair And Kebab,village-donair-and-kebab-langley,Kebab
Newton Pizza,newton-pizza-surrey,Pizza
Ruben's Cafe and Food Store,rubens-cafe-and-food-store-surrey,Filipino
Five Guys,five-guys-surrey,Burgers
Wu Yang Chinese Restaurant,wu-yang-chinese-restaurant-surrey,Chinese
Curry Bistro,curry-bistro-surrey,Indian
Bento Sushi,bento-sushi-langley,Sushi Bars
The Wholebowl,the-wholebowl-surrey,Salad
Lin's Neighbourhood Chinese Kitchen,lins-neighbourhood-chinese-kitchen-langley,Chinese
The Great Indian Cuisine,the-great-indian-cuisine-surrey,Indian
Donegal's Irish House,donegals-irish-house-surrey,Burgers
PHO 777 Vietnamese Restaurant,pho-777-vietnamese-restaurant-langley-5,Vietnamese
Tim Hortons,tim-hortons-delta-2,Breakfast & Brunch
Uncle Fatih's Pizza,uncle-fatihs-pizza-surrey,Pizza
Subway,subway-surrey-38,Sandwiches
Taco Bell,taco-bell-surrey-6,Fast Food
House Of Chicken,house-of-chicken-delta,Chicken Wings
Sandcastle Bowl Bar & Grill,sandcastle-bowl-bar-and-grill-surrey,Bowling
Freshii,freshii-surrey-6,Salad
FusionCore Japanese Eatery,fusioncore-japanese-eatery-burnaby,Japanese
Chan's Palace,chans-palace-langley-2,Chinese
Crispy Falafel,crispy-falafel-surrey-2,Falafel
Five Guys,five-guys-surrey-2,Burgers
Chan's Kitchen,chans-kitchen-surrey,Food Court
Penang Szechuan Cuisine,penang-szechuan-cuisine-white-rock,Chinese
Super Pho Vietnamese Restaurant Surrey,super-pho-vietnamese-restaurant-surrey-surrey,Vietnamese
Basant Sweet House,basant-sweet-house-surrey,Restaurants
Hirame,hirame-langley,Japanese
Akane Japanese Restaurant,akane-japanese-restaurant-langley,Japanese
McDonald's,mcdonalds-surrey-15,Fast Food
The Kabab Factory,the-kabab-factory-new-westminster,Indian
Barcelos Flame Grilled Chicken,barcelos-flame-grilled-chicken-surrey-7,Portuguese
Krishna's Dosa Grill,krishnas-dosa-grill-surrey-4,Indian
Mahaveer Chefs choice,mahaveer-chefs-choice-surrey,Indian
Gravy Boat,gravy-boat-maple-ridge,Food Delivery Services
The Yellow Chilli,the-yellow-chilli-delta,Indian
Sushi Mate Japanese Restaurant,sushi-mate-japanese-restaurant-langley,Japanese
Burger Heaven,burger-heaven-new-westminster,Burgers
Pizza Avenue,pizza-avenue-surrey-2,Pizza
Tasty Planet,tasty-planet-burnaby,Indian
Big Star Sandwiches,big-star-sandwiches-new-westminster-4,Sandwiches
The Henry,the-henry-cloverdale-2,Gastropubs
Taste of Heaven,taste-of-heaven-surrey,Food Trucks
White Spot - Guildford,white-spot-guildford-surrey,Breakfast & Brunch
Aaron's Restaurant,aarons-restaurant-surrey,Italian
The Keg Steakhouse + Bar,the-keg-steakhouse-bar-langley-5,Steakhouses
Islands Café,islands-café-surrey-2,Coffee Roasteries
Kamini's Corner Cafe,kaminis-corner-cafe-new-westminster,Cafes
Pho Triple 3,pho-triple-3-langley,Vietnamese
Subway,subway-surrey-34,Sandwiches
Samosa Village,samosa-village-surrey,Indian
I Am Pho,i-am-pho-surrey,Vietnamese
Delice Pizza & Pasta,delice-pizza-and-pasta-delta-2,Pizza
MN’A Wings Corner,mn-a-wings-corner-delta,Pizza
Wild Wing,wild-wing-langley,Chicken Wings
The Chopped Leaf - Langley North,the-chopped-leaf-langley-north-langley-2,Salad
Chipotle Mexican Grill,chipotle-mexican-grill-surrey,Mexican
Columbia Street Sandwich,columbia-street-sandwich-new-westminster,Sandwiches
Kami Strawberry Hill Japanese Restaurant,kami-strawberry-hill-japanese-restaurant-surrey,Japanese
Sahota's Live Grill,sahotas-live-grill-langley,Bars
Urban Masala & Grill,urban-masala-and-grill-surrey,Indian
Browns Socialhouse Walnut Grove,browns-socialhouse-walnut-grove-langley,Canadian (New)
Mary Brown’s,mary-brown-s-surrey-2,Chicken Shop
Famoso,famoso-surrey,Pizza
Brogan's Diner,brogans-diner-langley,Diners
Cafe Nelly,cafe-nelly-surrey,Restaurants
Dhaliwal Banquet Hall,dhaliwal-banquet-hall-surrey-2,Venues & Event Spaces
Anjali's Dosa Garden,anjalis-dosa-garden-surrey,Indian
Punk Dog,punk-dog-surrey-5,Hot Dogs
Hangry Health Bar,hangry-health-bar-surrey-4,Juice Bars & Smoothies
East West Fusion Kitchen,east-west-fusion-kitchen-surrey,Sri Lankan
Boston Pizza,boston-pizza-new-westminster-3,Pizza
Kim Chi Palace Restaurant,kim-chi-palace-restaurant-surrey,Japanese
Assini Greek Restaurant,assini-greek-restaurant-surrey,Italian
Bozzinis Restaurant,bozzinis-restaurant-surrey-2,Greek
Kesari,kesari-surrey-4,Indian
Rong Rong Tea House,rong-rong-tea-house-new-westminster-3,Taiwanese
Townhall Langley,townhall-langley-langley-4,Gastropubs
Pinch of Spice,pinch-of-spice-delta,Indian
Mucho Burrito Fresh Mexican Grill,mucho-burrito-fresh-mexican-grill-surrey,Mexican
Glenwood Pizza & Pasta Shop,glenwood-pizza-and-pasta-shop-langley,Pizza
Eats 23 Pinoy Bistro,eats-23-pinoy-bistro-surrey,Filipino
Minute Bakery,minute-bakery-surrey,Bakeries
Pan2Plates,pan2plates-white-rock,Pizza
Denny's,dennys-delta-29,Diners
Namdhari's Punjabi Spice Restaurant,namdharis-punjabi-spice-restaurant-surrey,Vegetarian
Red Robin Gourmet Burgers and Brews,red-robin-gourmet-burgers-and-brews-surrey,Burgers
Sushi Gio,sushi-gio-langley-3,Sushi Bars
Lazeez Pizza & Kabob House,lazeez-pizza-and-kabob-house-surrey,Pizza
Hyack Sushi,hyack-sushi-new-westminster,Japanese
Green Indian Cuisine,green-indian-cuisine-surrey,Indian
Madina Restaurant,madina-restaurant-surrey,Halal
Veg Out,veg-out-surrey-2,Food Trucks
DineHall,dinehall-surrey,Middle Eastern
De Dutch,de-dutch-surrey-2,Breakfast & Brunch
Bengal Grill,bengal-grill-surrey,Bangladeshi
Muzaffar Raja,muzaffar-raja-surrey,Canadian (New)
Desi Tadka Indian Cuisine,desi-tadka-indian-cuisine-surrey,Indian
DQ Grill & Chill Restaurant,dq-grill-and-chill-restaurant-surrey-13,Burgers
C-Lovers Fish & Chips,c-lovers-fish-and-chips-surrey-2,Fish & Chips
Ricky's All Day Grill,rickys-all-day-grill-surrey-6,Breakfast & Brunch
Sinbad Mediterranean Grill,sinbad-mediterranean-grill-surrey,Mediterranean
Freshii,freshii-surrey-8,Salad
Passenger Cafe,passenger-cafe-new-westminster,Cafes
Boston Pizza,boston-pizza-surrey-3,Pizza
Pho Tau Bay,pho-tau-bay-surrey,Vietnamese
Taqueria Alebrijes,taqueria-alebrijes-surrey,Mexican
King Do Seafood Restaurant,king-do-seafood-restaurant-surrey,Chinese
Burger King,burger-king-surrey-3,Fast Food
Starbucks,starbucks-surrey-29,Cafes
Donair Star,donair-star-new-westminster,Middle Eastern
Select Pizza,select-pizza-surrey-2,Pizza
Fishin' Chips,fishin-chips-white-rock,Fish & Chips
Desi Dosa Madras,desi-dosa-madras-delta,Indian
Ricky's All Day Grill,rickys-all-day-grill-langley-5,Canadian (New)
Michael's Artisan Bakery & Cafe,michaels-artisan-bakery-and-cafe-surrey,Bakeries
Huong Que,huong-que-surrey,Vietnamese
White Spot - Walnut Grove,white-spot-walnut-grove-langley,Burgers
Naomi Pho Restaurant,naomi-pho-restaurant-langley,Gluten-Free
Hive Cafe,hive-cafe-new-westminster,Cafes
Freshslice Pizza,freshslice-pizza-surrey-6,Pizza
Papa John's Pizza,papa-johns-pizza-surrey-3,Pizza
BREWSTER'S PUB & LIQUOR STORE,brewsters-pub-and-liquor-store-surrey-2,Burgers
Sushi Topia,sushi-topia-surrey-2,Japanese
One Up Cafe,one-up-cafe-surrey,Cafes
Chettinad Dosa King,chettinad-dosa-king-delta,Indian
Bucky's West Coast Pizzeria,buckys-west-coast-pizzeria-surrey,Pizza
Cafe Brunch Box,cafe-brunch-box-surrey,Breakfast & Brunch
Sirka Gourmat Takeout,sirka-gourmat-takeout-surrey,Indian
Punjab Sweet House,punjab-sweet-house-surrey,Indian
Chester Chicken,chester-chicken-surrey,Fast Food
Quiznos,quiznos-surrey-2,Sandwiches
Leela Thai Restaurant,leela-thai-restaurant-white-rock-2,Thai
Prabu Sweets,prabu-sweets-surrey,Desserts
Pizza Avenue,pizza-avenue-surrey,Pizza
Pho Express Angkor,pho-express-angkor-new-westminster,Vietnamese
Viva Mexico Restaurant,viva-mexico-restaurant-langley-2,Mexican
C-Lovers Fish & Chips,c-lovers-fish-and-chips-langley-3,Seafood
Afghan Bakery & Fast Food,afghan-bakery-and-fast-food-surrey,Bakeries
Bento Sushi,bento-sushi-surrey-2,Sushi Bars
Sushi Yen,sushi-yen-new-westminster,Sushi Bars
Tastes Of Hyderabad,tastes-of-hyderabad-langley,Indian
Kwantlen,kwantlen-surrey-2,Pizza
Tim Hortons,tim-hortons-surrey-9,Coffee & Tea
Crustos Pizza & Wings,crustos-pizza-and-wings-surrey,Pizza
Morrison Cafe,morrison-cafe-surrey,Breakfast & Brunch
Little Caesars Pizza,little-caesars-pizza-surrey-2,Pizza
Casa Mia Cafe,casa-mia-cafe-surrey-2,Guamanian
Ba Le Deli & Sandwiches,ba-le-deli-and-sandwiches-surrey,Sandwiches
Kerala kitchen,kerala-kitchen-surrey-2,Indian
